0,600795-601985,601288-601988,603296-002252,601633-603296,601669-603296,600026-603296,600132-603296,601618-601669,601328-603296,603296-000157,Total
2018-03-01,8913.710691823897,-2120.549199084668,-16215.863553352465,-54044.490314727416,74913.07793923382,-70755.06938419158,4755.2594235033175,1664.1741071428587,4438.283261802571,-2167.679399727149,-1521.853413513571
2018-03-02,9073.962264150941,-2100.5949656750577,-16223.53769893034,-55217.63609477857,74913.07793923382,-71001.16890265065,4974.013303769403,1647.6339285714284,4998.1115879828285,-2169.43519781719,-1508.236827286446
2018-03-05,9073.962264150941,-2060.686498855836,-16545.85181320115,-54761.41273586979,75014.3461030383,-71247.26842110972,-65731.18403547672,1621.093750000001,6152.145922746786,-2243.1787175989084,-1683.1354773834219
2018-03-06,1973.0744336569578,-2030.7551487414194,-17239.08296373598,-55282.81086033696,75419.41875825627,-70262.87034727343,-66737.87139689579,1630.7142857142862,-66559.78540772531,-2401.785811732606,-3105.6877581827625
2018-03-07,2009.2233009708734,-2040.7322654462246,-17666.277067571093,-56325.607109271325,75216.8824306473,-142335.1278449502,-65322.21729490021,1601.093750000001,-66559.78540772531,-2499.5252387448836,-3519.32155121052
2018-03-08,2077.669902912621,-2010.8009153318076,-18024.403861205323,-56716.65570262169,75014.3461030383,-142943.4436344239,-65259.29933481153,1621.093750000001,-66665.75107296137,-2581.462482946794,-3560.4976953520436
2018-03-09,2031.5210355987056,-2010.8009153318076,-17185.363944690846,-56847.0052337385,74913.07793923382,-139267.60152916075,-66297.44567627495,1598.013392857144,-66665.75107296137,-2389.4952251023196,-3432.571151203276
2018-03-12,2021.5210355987056,-2020.7780320366137,-17758.36681450561,-55804.208984804136,74811.80977542933,-141375.65416073968,-69443.34368070954,1624.5535714285725,-66453.81974248929,-2520.594815825375,-3523.6676501242227
2018-03-13,1976.1488673139156,-2120.549199084668,-17474.423428124184,-55999.73328147933,74609.27344782035,-140925.39100284496,-67461.42793791574,1594.9330357142862,-66453.81974248929,-2455.6302864938607,-3511.9249862443503
2018-03-14,2029.2233009708734,-2080.6407322654463,-18464.388207670232,-56781.83046818011,-2507.0711297071102,-144927.338371266,-66517.65853658537,1638.3928571428578,-66135.92274678111,-2682.1282401091403,-3860.8431910646605
2018-03-15,2026.1488673139156,-2120.549199084668,-19024.600834855206,-56912.17999929689,-4803.249651324964,-147645.1278449502,-66328.90465631928,1648.3928571428578,-66241.88841201717,1862.5612499999997,-2103.094161795192
2018-03-16,1976.9255663430422,-2060.686498855836,1189.300401508699,-141278.86971492966,77280.57182705718,-65587.07521337127,-3945.32688766114,1641.8526785714294,-65606.09442060086,1679.7000000000007,-749.3181520638672
2018-03-19,1983.8511326860835,-2070.663615560641,,,,,,1645.3125,,,
2018-03-20,1986.9255663430422,-2090.6178489702515,,,,,,1605.6919642857156,,,
2018-03-21,1950.7766990291257,-2090.6178489702515,,,,,,1589.1517857142862,,,
2018-03-22,1974.62783171521,-2050.70938215103,,,,,,1526.8303571428578,,,
2018-03-23,2143.1067961165054,-1940.9610983981697,,,,,,1426.406250000001,,,
2018-03-26,2203.1067961165054,-1811.2585812356983,,,,,,1542.187500000001,,,
2018-03-27,2179.255663430421,-1831.2128146453092,,,,,,1555.2678571428578,,,
2018-03-28,2200.0323624595467,-1851.16704805492,,,,,,1512.9464285714294,,,
2018-03-29,2176.1812297734623,-1950.938215102975,,,,,,1525.6473214285725,,,
2018-03-30,2133.1067961165054,-1901.052631578948,,,,,,1575.2678571428578,,,
2018-04-02,2106.957928802589,-1831.2128146453092,,,,,,1681.4285714285725,,,
2018-04-03,2130.8090614886733,-1821.235697940504,,,,,,1764.888392857144,,,
2018-04-04,2054.6601941747576,-1801.2814645308927,,,,,,1765.2678571428578,,,
2018-04-09,2028.511326860841,-1821.235697940504,,,,,,1768.3482142857147,,,
2018-04-10,2037.7346278317145,-1930.983981693364,,,,,,1754.5089285714294,,,
2018-04-11,2073.883495145631,-1980.869565217392,,,,,,1774.5089285714294,,,
2018-04-12,2113.883495145631,-1891.0755148741423,,,,,,1798.3482142857147,,,
2018-04-13,2097.7346278317145,-1861.1441647597258,,,,,,1672.5669642857156,,,
2018-04-16,2085.4368932038833,-1741.41876430206,,,,,,1716.0267857142871,,,
2018-04-17,2112.3624595469255,-1721.4645308924487,,,,,,1547.544642857144,,,
2018-04-18,2102.3624595469255,-1761.372997711671,,,,,,1511.0044642857147,,,
2018-04-19,2138.511326860841,-1771.3501144164761,,,,,,1818.7276785714294,,,
2018-04-20,2226.21359223301,-1731.4416475972544,,,,,,1827.1651785714294,,,
2018-04-23,2166.21359223301,-1751.3958810068652,,,,,,1820.2455357142862,,,
2018-04-24,2039.2880258899668,-1831.2128146453092,,,,,,1739.4866071428578,,,
2018-04-25,2036.2135922330099,-1801.2814645308927,,,,,,1742.9464285714294,,,
2018-04-26,1956.9902912621355,-1781.3272311212818,,,,,,1700.2455357142862,,,
2018-04-27,1883.1391585760512,-1801.2814645308927,,,,,,1743.325892857144,,,
2018-05-02,1999.2880258899668,-1851.16704805492,,,,,,1949.4866071428578,,,
2018-05-03,2131.585760517799,-1831.2128146453092,,,,,,1856.406250000001,,,
2018-05-04,2181.585760517799,-1821.235697940504,,,,,,1833.325892857144,,,
2018-05-07,2164.6601941747576,-1851.16704805492,,,,,,1786.406250000001,,,
2018-05-08,2124.6601941747576,-1891.0755148741423,,,,,,1812.5669642857156,,,
2018-05-09,2101.585760517799,-1891.0755148741423,,,,,,1822.9464285714294,,,
2018-05-10,2128.511326860841,-1881.098398169337,,,,,,1789.4866071428578,,,
2018-05-11,2095.4368932038833,-1901.052631578948,,,,,,1872.9464285714294,,,
2018-05-14,2102.3624595469255,-1930.983981693364,,,,,,1952.5669642857156,,,
2018-05-15,2088.511326860841,-1911.0297482837532,,,,,,2025.2678571428578,,,
2018-05-16,2144.6601941747576,-1841.1899313501149,,,,,,2042.187500000001,,,
2018-05-17,2181.585760517799,-1841.1899313501149,,,,,,2121.8080357142862,,,
2018-05-18,2124.6601941747576,-1891.0755148741423,,,,,,2147.968750000001,,,
2018-05-21,2090.8090614886733,-1911.0297482837532,,,,,,2124.5089285714294,,,
2018-05-22,2087.7346278317145,-1881.098398169337,,,,,,2161.049107142858,,,
2018-05-23,2226.1812297734623,-1821.235697940504,,,,,,2095.267857142858,,,
2018-05-24,2170.8090614886733,-1781.3272311212818,,,,,,2042.5669642857156,,,
2018-05-25,2174.6601941747576,-1621.6933638443938,,,,,,2099.486607142858,,,
2018-05-28,2225.4368932038833,-1601.739130434783,,,,,,1970.2455357142862,,,
2018-05-29,2362.3624595469255,-1611.7162471395886,,,,,,2083.325892857144,,,
2018-05-30,2436.9902912621355,-1551.8535469107555,,,,,,2144.464285714287,,,
2018-05-31,2433.139158576051,-1581.7848970251716,,,,,,8086.785714285716,,,
2018-06-01,2493.139158576051,-1591.7620137299778,,,,,,8103.325892857144,,,
2018-06-04,2480.0647249190934,-1651.6247139588104,,,,,,8070.245535714286,,,
2018-06-05,14487.308541173512,-1661.601830663616,,,,,,8070.245535714286,,,
2018-06-06,14377.308541173512,-1631.6704805491995,,,,,,8020.625000000001,,,
2018-06-07,14471.442816791887,-1651.6247139588104,,,,,,7987.544642857144,,,
2018-06-08,14405.577092410262,-1581.7848970251716,,,,,,7888.3035714285725,,,
2018-06-11,14445.577092410262,-1591.7620137299778,,,,,,7871.763392857143,,,
2018-06-12,14676.955184283053,-1591.7620137299778,,,,,,7888.3035714285725,,,
2018-06-13,14615.577092410262,-1581.7848970251716,,,,,,7822.142857142858,,,
2018-06-14,14655.577092410262,-1601.739130434783,,,,,,7822.142857142858,,,
2018-06-15,14679.711368028637,-1621.6933638443938,,,,,,7871.763392857143,,,
2018-06-19,14701.7608379933,-1621.6933638443938,,,,,,7507.879464285716,,,
2018-06-20,9000.382746120507,-1571.8077803203664,,,,,,7491.339285714286,,,
2018-06-21,9000.382746120507,-1581.7848970251716,,,,,,7458.258928571429,,,
2018-06-22,8979.004654247714,-1571.8077803203664,,,,,,7491.339285714286,,,
2018-06-25,9043.13892986609,-1521.922196796339,,,,,,7441.718750000001,,,
2018-06-26,9064.51702173888,-1452.0823798627007,,,,,,7441.718750000001,,,
2018-06-27,9064.51702173888,-1422.1510297482841,,,,,,7392.098214285715,,,
2018-06-28,9021.760837993297,-1382.2425629290624,,,,,,7441.718750000001,,,
2018-06-29,8979.004654247714,-1432.1281464530894,,,,,,7507.879464285716,,,
2018-07-02,8957.626562374924,-1312.4027459954236,,,,,,7375.558035714286,,,
2018-07-03,8936.24847050213,-1302.4256292906184,,,,,,7325.937500000001,,,
2018-07-04,8914.87037862934,-1312.4027459954236,,,,,,7292.857142857144,,,
2018-07-05,9021.760837993297,-1352.3112128146454,,,,,,7226.696428571429,,,
2018-07-06,8957.626562374924,-1382.2425629290624,,,,,,7177.075892857144,,,
2018-07-09,8872.114194883758,-1511.9450800915338,,,,,,1868.2428115015991,,,
2018-07-10,9043.13892986609,-1491.9908466819224,,,,,,1935.3035143769985,,,
2018-07-11,9128.651297357257,1967.3714285714282,,,,,,1957.0607028754011,,,
2018-07-12,9043.13892986609,1971.971428571428,,,,,,2102.971246006392,,,
2018-07-13,9085.895113611674,2169.9999999999995,,,,,,2158.8498402555924,,,
2018-07-16,9085.895113611674,2144.742857142857,,,,,,2317.0926517571907,,,
2018-07-17,9085.895113611674,2154.0857142857144,,,,,,2193.5463258785967,,,
2018-07-18,8872.114194883758,2174.0857142857144,,,,,,2210.607028753995,,,
2018-07-19,8957.626562374924,2141.4571428571426,,,,,,2227.6677316293953,,,
2018-07-20,14490.939249633924,2222.6285714285714,,,,,,2285.9105431309918,,,
2018-07-23,14548.65788081263,2246.5714285714284,,,,,,2290.6389776357846,,,
2018-07-24,14556.376511991337,2257.885714285714,,,,,,2246.5495207667745,,,
2018-07-25,14569.798565223276,2289.2,,,,,,2274.1853035143795,,,
2018-07-26,14526.376511991337,2255.914285714285,,,,,,2294.1853035143795,,,
2018-07-27,14549.798565223276,2265.914285714285,,,,,,2257.1246006389792,,,
2018-07-30,14494.095143170045,2247.2285714285713,,,,,,2215.3674121405766,,,
2018-07-31,14442.9544587594,2259.2,,,,,,2284.1853035143795,,,
2018-08-01,14489.798565223276,2276.5714285714284,,,,,,2317.1246006389792,,,
2018-08-02,14444.361302865862,2239.9999999999995,,,,,,2248.881789137382,,,
2018-08-03,14414.361302865862,2271.971428571428,,,,,,7851.821086261983,,,
2018-08-06,14458.924040508447,2283.942857142857,,,,,,7749.456869009587,,,
2018-08-07,14463.220618455216,9284.926003210274,,,,,,8090.670926517573,,,
2018-08-08,14553.220618455216,9304.223756019263,,,,,,8073.610223642175,,,
2018-08-09,14572.07993404457,9284.926003210274,,,,,,8090.670926517573,,,
2018-08-10,14750.064724919095,9284.64510433387,,,,,,8056.549520766775,,,
2018-08-13,14760.064724919095,9293.942857142858,,,,,,8090.670926517573,,,
2018-08-14,14891.205409329741,9313.802407704656,,,,,,8107.731629392973,,,
2018-08-15,14903.486778151033,9312.959711075442,,,,,,8090.670926517573,,,
2018-08-16,14915.768146972327,9313.240609951847,,,,,,7937.124600638979,,,
2018-08-17,14959.190200204266,9303.100160513644,,,,,,7903.003194888181,,,
2018-08-20,14996.908831382974,9284.08330658106,,,,,,7903.003194888181,,,
2018-08-21,14955.768146972327,9284.364205457465,,,,,,8022.428115015976,,,
2018-08-22,14976.908831382974,9284.08330658106,,,,,,7971.246006389778,,,
2018-08-23,14946.908831382974,9284.08330658106,,,,,,7971.246006389778,,,
2018-08-24,14906.908831382974,9274.64510433387,,,,,,7937.124600638979,,,
2018-08-27,15043.486778151033,9265.066452648476,,,,,,8039.488817891375,,,
2018-08-28,15055.768146972327,9294.785553772072,,,,,,8073.610223642175,,,
2018-08-29,14984.62746256168,9275.066452648476,,,,,,8039.488817891375,,,
2018-08-30,14965.768146972327,9284.504654895667,,,,,,8039.488817891375,,,
2018-08-31,14954.62746256168,9274.926003210274,,,,,,8107.731629392973,,,
2018-09-03,15019.190200204266,9265.066452648476,,,,,,7868.881789137382,,,
2018-09-04,15098.04951579362,9285.206902086678,,,,,,7885.942492012781,,,
2018-09-05,15050.330884614912,9284.504654895667,,,,,,7834.760383386583,,,
2018-09-06,14950.330884614912,9284.08330658106,,,,,,7732.396166134187,,,
2018-09-07,15011.471569025558,9274.364205457465,,,,,,7800.638977635785,,,
2018-09-10,14983.752937846852,9274.504654895667,,,,,,7732.396166134187,,,
2018-09-11,15024.893622257498,9274.364205457465,,,,,,7800.638977635785,,,
2018-09-12,15034.893622257498,9274.08330658106,,,,,,7800.638977635785,,,
2018-09-13,15063.752937846852,9264.926003210274,,,,,,7817.699680511184,,,
2018-09-14,15076.034306668143,9264.926003210274,,,,,,7834.760383386583,,,
2018-09-17,15057.174991078791,9254.785553772072,,,,,,7732.396166134187,,,
2018-09-18,15083.752937846852,9265.066452648476,,,,,,7937.124600638979,,,
2018-09-19,15070.330884614912,9265.206902086678,,,,,,7937.124600638979,,,
2018-09-20,15070.330884614912,9255.487800963083,,,,,,7971.246006389778,,,
2018-09-21,15146.908831382974,5429.139486356341,,,,,,8039.488817891375,,,
2018-09-25,3070.2162243790835,5498.156340288926,,,,,,8005.367412140577,,,
2018-09-26,3066.8699208771377,5508.015890850723,,,,,,8056.549520766775,,,
2018-09-27,3066.8699208771377,5517.8754414125215,,,,,,8073.610223642175,,,
2018-09-28,3090.2162243790835,5468.577688603532,,,,,,8090.670926517573,,,
2018-10-08,3070.1384033674112,5567.17319422151,,,,,,7988.306709265177,,,
2018-10-09,3050.1384033674112,5606.611396468701,,,,,,7954.1853035143795,,,
2018-10-10,3053.484706869356,5596.751845906903,,,,,,8022.428115015976,,,
2018-10-11,3079.982761344065,5705.206902086678,,,,,,7630.03194888179,,,
2018-10-12,3159.982761344065,5616.470947030499,,,,,,7681.214057507989,,,
2018-10-15,3166.5975473362823,5655.90914927769,,,,,,7698.274760383388,,,
2018-10-16,3106.558636830445,5616.470947030499,,,,,,7681.214057507989,,,
2018-10-17,3113.2512438343365,5586.892295345106,,,,,,7698.274760383388,,,
2018-10-18,3189.866029826554,5675.628250401285,,,,,,7476.485623003196,,,
2018-10-19,3176.5975473362823,5567.17319422151,,,,,,7527.667731629395,,,
2018-10-22,3226.7142788537913,5468.577688603532,,,,,,7715.335463258788,,,
2018-10-23,3236.6753683479556,5547.454093097915,,,,,,7544.728434504794,,,
2018-10-24,3273.3679753518463,5488.296789727127,,,,,,7561.789137380193,,,
2018-10-25,3250.0216718499005,5478.4372391653305,,,,,,7476.485623003196,,,
2018-10-26,3303.3679753518463,5448.858587479936,,,,,,7459.424920127798,,,
2018-10-29,3380.0216718499005,5537.594542536117,,,,,,7374.1214057508005,,,
2018-10-30,8796.714278853791,5517.8754414125215,,,,,,7322.9392971246025,,,
2018-10-31,8843.406885857683,5488.296789727127,,,,,,7408.242811501599,,,
2018-11-01,8843.406885857683,5537.594542536117,,,,,,7374.1214057508005,,,
2018-11-02,8913.44579636352,5488.296789727127,,,,,,7459.424920127798,,,
2018-11-05,8913.44579636352,5537.594542536117,,,,,,7442.364217252398,,,
2018-11-06,8913.44579636352,5567.17319422151,,,,,,7476.485623003196,,,
2018-11-07,8890.099492861573,5577.032744783308,,,,,,7425.3035143769985,,,
2018-11-08,8843.406885857683,5567.17319422151,,,,,,7391.1821086262,,,
2018-11-09,8820.060582355738,5705.206902086678,,,,,,7357.060702875401,,,
2018-11-12,8913.44579636352,5715.066452648476,,,,,,7408.242811501599,,,
2018-11-13,9006.831010371301,5705.206902086678,,,,,,7493.546325878597,,,
2018-11-14,8936.792099865464,5764.364205457465,,,,,,7459.424920127798,,,
2018-11-15,9006.831010371301,5744.645104333869,,,,,,7527.667731629395,,,
2018-11-16,9006.831010371301,5754.504654895667,,,,,,7510.607028753995,,,
2018-11-19,9030.177313873246,5705.206902086678,,,,,,7544.728434504794,,,
2018-11-20,8913.44579636352,5754.504654895667,,,,,,7442.364217252398,,,
2018-11-21,8936.792099865464,5734.785553772072,,,,,,7425.3035143769985,,,
2018-11-22,8936.792099865464,5754.504654895667,,,,,,7391.1821086262,,,
2018-11-23,8866.753189359628,5784.08330658106,,,,,,7288.817891373804,,,
2018-11-26,8820.060582355738,5764.364205457465,,,,,,7237.635782747605,,,
2018-11-27,8866.753189359628,5784.08330658106,,,,,,7237.635782747605,,,
2018-11-28,8890.099492861573,5774.2237560192625,,,,,,7271.7571884984045,,,
2018-11-29,8843.406885857683,5803.802407704656,,,,,,7254.696485623005,,,
2018-11-30,8960.138403367411,5784.08330658106,,,,,,7288.817891373804,,,
2018-12-03,9030.177313873246,5734.785553772072,,,,,,7340.000000000002,,,
2018-12-04,9053.523617375191,5744.645104333869,,,,,,7391.1821086262,,,
2018-12-05,9053.523617375191,5754.504654895667,,,,,,7340.000000000002,,,
2018-12-06,9006.831010371301,5784.08330658106,,,,,,7271.7571884984045,,,
2018-12-07,3072.2873174387514,5774.2237560192625,,,,,,7357.060702875401,,,
2018-12-10,3084.598074410863,5793.942857142858,,,,,,7305.878594249203,,,
2018-12-11,3136.9088313829743,5793.942857142858,,,,,,7305.878594249203,,,
2018-12-12,3115.753452896918,5784.08330658106,,,,,,7357.060702875401,,,
2018-12-13,3143.4426959248067,5764.364205457465,,,,,,7442.364217252398,,,
2018-12-14,3188.0642098690296,5784.08330658106,,,,,,7408.242811501599,,,
2018-12-17,3238.0642098690296,5774.2237560192625,,,,,,7476.485623003196,,,
2018-12-18,3180.374966841141,5803.802407704656,,,,,,7425.3035143769985,,,
2018-12-19,3129.219588355085,5823.521508828251,,,,,,7408.242811501599,,,
2018-12-20,3191.5303453271963,5843.240609951847,,,,,,7340.000000000002,,,
2018-12-21,3150.374966841141,5843.240609951847,,,,,,7322.9392971246025,,,
2018-12-24,3136.9088313829743,5823.521508828251,,,,,,7305.878594249203,,,
2018-12-25,3170.374966841141,5793.942857142858,,,,,,7254.696485623005,,,
2018-12-26,3150.374966841141,5764.364205457465,,,,,,7254.696485623005,,,
2018-12-27,3096.9088313829743,5754.504654895667,,,,,,7288.817891373804,,,
